call_id,call_date,rule_id,rule_parent_id,rule_text,popUpURL
2211262,1/9/2025,1,0,תלונה עיקרית,NULL
2211262,1/9/2025,6748,1,כללי,NULL
2211262,1/9/2025,6767,6748,אחר,NULL
2211262,1/9/2025,7086,6767,אחר,NULL
2211276,1/9/2025,1,0,תלונה עיקרית,NULL
2211276,1/9/2025,6750,1,אולטראסאונד/מכון לב/כלי דם,NULL
2211276,1/9/2025,6769,6750,מוקד א-ה 8:00 עד 15:00. בחירות/חג וערב חג/שישי ושבת - המוקד סגור!,NULL
2211276,1/9/2025,6774,6769,אולטרסאונד\מכון לב,NULL
2211276,1/9/2025,7312,6774,"מעלה אדומים,ראש העין,בית שמש,מודיעין עילית - רק דרך מכון מאר במספר *5867",NULL
2211284,1/9/2025,1,0,תלונה עיקרית,NULL
2211284,1/9/2025,6748,1,כללי,NULL
2211284,1/9/2025,6767,6748,אחר,NULL
2211284,1/9/2025,7086,6767,אחר,NULL
2211305,1/9/2025,1,0,תלונה עיקרית,NULL
2211305,1/9/2025,6748,1,כללי,NULL
2211305,1/9/2025,6946,6748,צילומי רנטגן,NULL
2211305,1/9/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211305,1/9/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211305,1/9/2025,7004,6949,רוממה שרי ישראל,NULL
2211305,1/9/2025,10921,7004,כל יום במשך 24 שעות ,NULL
2211327,1/9/2025,1,0,תלונה עיקרית,NULL
2211327,1/9/2025,6748,1,כללי,NULL
2211327,1/9/2025,6764,6748,תוצאות מעבדה - שתן או גרון,NULL
2211327,1/9/2025,7571,6764,משטח גרון ,NULL
2211332,1/9/2025,1,0,תלונה עיקרית,NULL
2211332,1/9/2025,6748,1,כללי,NULL
2211332,1/9/2025,7102,6748,בדיקות דם בטרם - לשיקול הרופא,NULL
2211334,1/9/2025,1,0,תלונה עיקרית,NULL
2211334,1/9/2025,6748,1,כללי,NULL
2211334,1/9/2025,6764,6748,תוצאות מעבדה - שתן או גרון,NULL
2211334,1/9/2025,7571,6764,משטח גרון ,NULL
2211334,1/9/2025,7576,7571,"התוצאות נמסרות למטופל עצמו- עפ""י נוהל מסירת מידע ",NULL
2211347,1/9/2025,1,0,תלונה עיקרית,NULL
2211347,1/9/2025,6748,1,כללי,NULL
2211347,1/9/2025,6928,6748,מעקב מרפאה אורטופדית,NULL
2211347,1/9/2025,9157,6928,"רוממה,אשקלון,אשדוד,לוד,בית שמש ",NULL
2211350,1/9/2025,1,0,תלונה עיקרית,NULL
2211350,1/9/2025,6749,1,מטיילים,NULL
2211350,1/9/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2211350,1/9/2025,6805,6787,קביעת תור לפגישת ייעוץ,NULL
2211350,1/9/2025,9068,6805,"בסניפי:בני ברק וראש העין אין הסדר מכבי(נא ליידע על תשלום מלא!!), לוד- ין הסדר עם אף אחת מהקופות-הכל כפרטי!!",NULL
2211367,1/9/2025,1,0,תלונה עיקרית,NULL
2211367,1/9/2025,6748,1,כללי,NULL
2211367,1/9/2025,9237,6748,מרפאת ניקוי אוזניים ,NULL
2211367,1/9/2025,9240,9237,"מגיל 14 ומעלה,מתבצע עי צוות שעבר הכשרה לכך",NULL
2211374,1/9/2025,1,0,תלונה עיקרית,NULL
2211374,1/9/2025,6749,1,מטיילים,NULL
2211374,1/9/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2211374,1/9/2025,6805,6787,קביעת תור לפגישת ייעוץ,NULL
2211374,1/9/2025,9068,6805,"בסניפי:בני ברק וראש העין אין הסדר מכבי(נא ליידע על תשלום מלא!!), לוד- ין הסדר עם אף אחת מהקופות-הכל כפרטי!!",NULL
2211379,1/9/2025,1,0,תלונה עיקרית,NULL
2211379,1/9/2025,6749,1,מטיילים,NULL
2211379,1/9/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2211379,1/9/2025,6805,6787,קביעת תור לפגישת ייעוץ,NULL
2211379,1/9/2025,9068,6805,"בסניפי:בני ברק וראש העין אין הסדר מכבי(נא ליידע על תשלום מלא!!), לוד- ין הסדר עם אף אחת מהקופות-הכל כפרטי!!",NULL
2211383,1/9/2025,1,0,תלונה עיקרית,NULL
2211383,1/9/2025,6748,1,כללי,NULL
2211383,1/9/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2211383,1/9/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2211383,1/9/2025,6901,6829,הוצאת פרטי ביקור,NULL
2211386,1/9/2025,1,0,תלונה עיקרית,NULL
2211386,1/9/2025,6748,1,כללי,NULL
2211386,1/9/2025,6946,6748,צילומי רנטגן,NULL
2211386,1/9/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211386,1/9/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211386,1/9/2025,7004,6949,רוממה שרי ישראל,NULL
2211386,1/9/2025,9191,7004,ניתן באופן פרטי- עם הפנייה לצילום בלבד בעלות של 190שח,NULL
2211413,1/9/2025,1,0,תלונה עיקרית,NULL
2211413,1/9/2025,6748,1,כללי,NULL
2211413,1/9/2025,6908,6748,שירותים בטרם - לשיקול הרופא,NULL
2211413,1/9/2025,6916,6908,"מבצעים: קטטר, חוקן, קיבועים, סד גבס, הוצאת גוף זר, תפירה והדבקה, שטיפה לאוזן, עירויים",NULL
2211422,1/9/2025,1,0,תלונה עיקרית,NULL
2211422,1/9/2025,6748,1,כללי,NULL
2211422,1/9/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2211422,1/9/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2211422,1/9/2025,6901,6829,הוצאת פרטי ביקור,NULL
2211429,1/9/2025,1,0,תלונה עיקרית,NULL
2211429,1/9/2025,6748,1,כללי,NULL
2211429,1/9/2025,6764,6748,תוצאות מעבדה - שתן או גרון,NULL
2211429,1/9/2025,7571,6764,משטח גרון ,NULL
2211432,1/9/2025,1,0,תלונה עיקרית,NULL
2211432,1/9/2025,6748,1,כללי,NULL
2211432,1/9/2025,6946,6748,צילומי רנטגן,NULL
2211432,1/9/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211432,1/9/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211432,1/9/2025,6978,6949,מודיעין עילית,NULL
2211432,1/9/2025,7317,6978,שישי: 9:00 עד 12:00,NULL
2211441,1/9/2025,1,0,תלונה עיקרית,NULL
2211441,1/9/2025,6748,1,כללי,NULL
2211441,1/9/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2211441,1/9/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2211441,1/9/2025,6901,6829,הוצאת פרטי ביקור,NULL
2211455,1/9/2025,1,0,תלונה עיקרית,NULL
2211455,1/9/2025,6748,1,כללי,NULL
2211455,1/9/2025,6767,6748,אחר,NULL
2211455,1/9/2025,7086,6767,אחר,NULL
2211456,1/9/2025,1,0,תלונה עיקרית,NULL
2211456,1/9/2025,6748,1,כללי,NULL
2211456,1/9/2025,6751,6748,מידע כללי,
2211456,1/9/2025,6843,6751, רופאים לרופאה דחופה בלבד. הרופא בודק את כל הגילאים ונותן טיפול לפי שיקולו הרפואי. המטופל חייב להיות בסניף ולעבור בדיקה על מנת לקבל טיפול. ,NULL
2211456,1/9/2025,6844,6843,"רק לאחר בדיקה, ולשיקול הרופא, ניתן לקבל הפניה למיון, שתקף ל 24 שעות. הפניה פותר מתשלום במיון בלבד לפי קופת חולים",NULL
2211469,1/9/2025,1,0,תלונה עיקרית,NULL
2211469,1/9/2025,6748,1,כללי,NULL
2211469,1/9/2025,6908,6748,שירותים בטרם - לשיקול הרופא,NULL
2211469,1/9/2025,6916,6908,"מבצעים: קטטר, חוקן, קיבועים, סד גבס, הוצאת גוף זר, תפירה והדבקה, שטיפה לאוזן, עירויים",NULL
2211473,1/9/2025,1,0,תלונה עיקרית,NULL
2211473,1/9/2025,6748,1,כללי,NULL
2211473,1/9/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2211473,1/9/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2211473,1/9/2025,6901,6829,הוצאת פרטי ביקור,NULL
2211498,1/9/2025,1,0,תלונה עיקרית,NULL
2211498,1/9/2025,6748,1,כללי,NULL
2211498,1/9/2025,6946,6748,צילומי רנטגן,NULL
2211498,1/9/2025,6931,6946,צילום רנטגן במהלך הטיפול בהתאם לשיקול רופא,NULL
2211498,1/9/2025,7107,6931, שאר הסניפים במהלך שעות פעילות הסניף,NULL
2211500,1/9/2025,1,0,תלונה עיקרית,NULL
2211500,1/9/2025,6748,1,כללי,NULL
2211500,1/9/2025,6908,6748,שירותים בטרם - לשיקול הרופא,NULL
2211502,1/9/2025,1,0,תלונה עיקרית,NULL
2211502,1/9/2025,6748,1,כללי,NULL
2211502,1/9/2025,6946,6748,צילומי רנטגן,NULL
2211502,1/9/2025,6931,6946,צילום רנטגן במהלך הטיפול בהתאם לשיקול רופא,NULL
2211502,1/9/2025,7113,6931,"ביתר עילית-ראשון עד חמישי בין 19:00-24:00, שישי בין 14:00-24:00,, שבת בין 16:00-24:00",NULL
2211503,1/9/2025,1,0,תלונה עיקרית,NULL
2211503,1/9/2025,6748,1,כללי,NULL
2211503,1/9/2025,6767,6748,אחר,NULL
2211503,1/9/2025,7086,6767,אחר,NULL
2211513,1/9/2025,1,0,תלונה עיקרית,NULL
2211513,1/9/2025,6748,1,כללי,NULL
2211513,1/9/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2211513,1/9/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2211513,1/9/2025,6901,6829,הוצאת פרטי ביקור,NULL
2211594,1/10/2025,1,0,תלונה עיקרית,NULL
2211594,1/10/2025,6748,1,כללי,NULL
2211594,1/10/2025,6764,6748,תוצאות מעבדה - שתן או גרון,NULL
2211594,1/10/2025,7571,6764,משטח גרון ,NULL
2211594,1/10/2025,7578,7571,מקבלים הודעת אסמס לצפיה בתשובה. אם חיובי מחייגים ליידע מהסניף - אם שלילי אז לא.,NULL
2211602,1/10/2025,1,0,תלונה עיקרית,NULL
2211602,1/10/2025,6748,1,כללי,NULL
2211602,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211602,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211602,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211602,1/10/2025,6961,6949,בית שמש,NULL
2211602,1/10/2025,7566,6961,כללית ולאומית עם הפניה וטופס התחייבות ,NULL
2211607,1/10/2025,1,0,תלונה עיקרית,NULL
2211607,1/10/2025,6748,1,כללי,NULL
2211607,1/10/2025,6767,6748,אחר,NULL
2211607,1/10/2025,7086,6767,אחר,NULL
2211623,1/10/2025,1,0,תלונה עיקרית,NULL
2211623,1/10/2025,6748,1,כללי,NULL
2211623,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211623,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211623,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211623,1/10/2025,6971,6949,מודיעין,NULL
2211623,1/10/2025,6973,6971,שישי: 8:00 עד 14:00,NULL
2211639,1/10/2025,1,0,תלונה עיקרית,NULL
2211639,1/10/2025,6748,1,כללי,NULL
2211639,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211639,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211639,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211639,1/10/2025,6978,6949,מודיעין עילית,NULL
2211639,1/10/2025,7062,6978,לאומית מאוחדת וכללית - חובה הפניה והתחייבות,NULL
2211663,1/10/2025,1,0,תלונה עיקרית,NULL
2211663,1/10/2025,6748,1,כללי,NULL
2211663,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211663,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211663,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211663,1/10/2025,6978,6949,מודיעין עילית,NULL
2211663,1/10/2025,7060,6978,מכבי - הפנייה בלבד. חובה כרטיס קופה,NULL
2211664,1/10/2025,1,0,תלונה עיקרית,NULL
2211664,1/10/2025,6749,1,מטיילים,NULL
2211664,1/10/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2211664,1/10/2025,6788,6787,מלאי חיסונים,NULL
2211664,1/10/2025,8222,6788,אשדוד חוסר- TBE,NULL
2211665,1/10/2025,1,0,תלונה עיקרית,NULL
2211665,1/10/2025,6748,1,כללי,NULL
2211665,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211665,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211665,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211665,1/10/2025,6978,6949,מודיעין עילית,NULL
2211665,1/10/2025,7317,6978,שישי: 9:00 עד 12:00,NULL
2211675,1/10/2025,1,0,תלונה עיקרית,NULL
2211675,1/10/2025,6748,1,כללי,NULL
2211675,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211675,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211675,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211675,1/10/2025,6978,6949,מודיעין עילית,NULL
2211675,1/10/2025,7062,6978,לאומית מאוחדת וכללית - חובה הפניה והתחייבות,NULL
2211683,1/10/2025,1,0,תלונה עיקרית,NULL
2211683,1/10/2025,6748,1,כללי,NULL
2211683,1/10/2025,9265,6748,בדיקות שפעת מהירות ,NULL
2211683,1/10/2025,9267,9265,"בעלות של 50 שח ,תשובות תוך חצי שעה- צפיה דרך אתר טרם ",NULL
2211686,1/10/2025,1,0,תלונה עיקרית,NULL
2211686,1/10/2025,6748,1,כללי,NULL
2211686,1/10/2025,9265,6748,בדיקות שפעת מהירות ,NULL
2211686,1/10/2025,9267,9265,"בעלות של 50 שח ,תשובות תוך חצי שעה- צפיה דרך אתר טרם ",NULL
2211693,1/10/2025,1,0,תלונה עיקרית,NULL
2211693,1/10/2025,6748,1,כללי,NULL
2211693,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211693,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211693,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211693,1/10/2025,6978,6949,מודיעין עילית,NULL
2211693,1/10/2025,7060,6978,מכבי - הפנייה בלבד. חובה כרטיס קופה,NULL
2211707,1/10/2025,1,0,תלונה עיקרית,NULL
2211707,1/10/2025,6749,1,מטיילים,NULL
2211707,1/10/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2211707,1/10/2025,6788,6787,מלאי חיסונים,NULL
2211707,1/10/2025,8374,6788,באר שבע חוסר-כלבת,NULL
2211711,1/10/2025,1,0,תלונה עיקרית,NULL
2211711,1/10/2025,6748,1,כללי,NULL
2211711,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211711,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211711,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211711,1/10/2025,9211,6949,יבנה,NULL
2211711,1/10/2025,9213,9211,עם הפניה לצילום בלבדבעלות של 190 שח ,NULL
2211901,1/10/2025,1,0,תלונה עיקרית,NULL
2211901,1/10/2025,6749,1,מטיילים,NULL
2211901,1/10/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2211901,1/10/2025,6788,6787,מלאי חיסונים,NULL
2211901,1/10/2025,8374,6788,באר שבע חוסר-כלבת,NULL
2211971,1/10/2025,1,0,תלונה עיקרית,NULL
2211971,1/10/2025,6748,1,כללי,NULL
2211971,1/10/2025,6814,6748,מחיר ביקור,
2211971,1/10/2025,6850,6814,תשלום במזומן או אשראי בלבד! ללא צ'קים או מטבע חוץ,NULL
2211971,1/10/2025,6839,6850,ביקור רגיל,
2211972,1/10/2025,1,0,תלונה עיקרית,NULL
2211972,1/10/2025,6748,1,כללי,NULL
2211972,1/10/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2211972,1/10/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2211972,1/10/2025,6901,6829,הוצאת פרטי ביקור,NULL
2211974,1/10/2025,1,0,תלונה עיקרית,NULL
2211974,1/10/2025,6748,1,כללי,NULL
2211974,1/10/2025,6946,6748,צילומי רנטגן,NULL
2211974,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2211974,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2211974,1/10/2025,8418,6949,פתח תקווה,NULL
2212000,1/10/2025,1,0,תלונה עיקרית,NULL
2212017,1/10/2025,1,0,תלונה עיקרית,NULL
2212017,1/10/2025,6748,1,כללי,NULL
2212017,1/10/2025,6946,6748,צילומי רנטגן,NULL
2212017,1/10/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2212017,1/10/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2212017,1/10/2025,6971,6949,מודיעין,NULL
2212028,1/10/2025,1,0,תלונה עיקרית,NULL
2212028,1/10/2025,6748,1,כללי,NULL
2212028,1/10/2025,6918,6748,זריקות פוריות ועירויים,NULL
2212028,1/10/2025,6922,6918,עירוי וונופר/ברזל/פרינג'קט,NULL
2212028,1/10/2025,7036,6922,"חובה הפניה לטרם שרשום מינון, כמה פעמים צריך וחתימת רופא. חובה להביא את החומר,אם לא כתוב אחרת-ניתן לבצע מפתיחת הסניף עד שעתיים לסגירה",NULL
2212063,1/10/2025,1,0,תלונה עיקרית,NULL
2212063,1/10/2025,6748,1,כללי,NULL
2212063,1/10/2025,6918,6748,זריקות פוריות ועירויים,NULL
2212063,1/10/2025,6922,6918,עירוי וונופר/ברזל/פרינג'קט,NULL
2212063,1/10/2025,7036,6922,"חובה הפניה לטרם שרשום מינון, כמה פעמים צריך וחתימת רופא. חובה להביא את החומר,אם לא כתוב אחרת-ניתן לבצע מפתיחת הסניף עד שעתיים לסגירה",NULL
2212075,1/10/2025,1,0,תלונה עיקרית,NULL
2212075,1/10/2025,6748,1,כללי,NULL
2212075,1/10/2025,6908,6748,שירותים בטרם - לשיקול הרופא,NULL
2212189,1/11/2025,1,0,תלונה עיקרית,NULL
2212189,1/11/2025,6748,1,כללי,NULL
2212189,1/11/2025,6814,6748,מחיר ביקור,
2212189,1/11/2025,6850,6814,תשלום במזומן או אשראי בלבד! ללא צ'קים או מטבע חוץ,NULL
2212189,1/11/2025,6839,6850,ביקור רגיל,
2212189,1/11/2025,8385,6839,נהריה- כללית .95 שח עם או בלי הפניה וכל בדיקה בתוספת תשלום,NULL
2212261,1/11/2025,1,0,תלונה עיקרית,NULL
2212261,1/11/2025,6749,1,מטיילים,NULL
2212261,1/11/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2212261,1/11/2025,6788,6787,מלאי חיסונים,NULL
2212261,1/11/2025,8432,6788,"רוממה חוסר- צהבת A, כלבת, דנגי ",NULL
2212282,1/11/2025,1,0,תלונה עיקרית,NULL
2212282,1/11/2025,6749,1,מטיילים,NULL
2212282,1/11/2025,6787,6749,בקביעת תור מראש בלבד! מגיעים לייעוץ (לא רופא) ומתחסנים באותו יום. להביא כרטיס קופת חולים ופנקס חיסונים.המלצה כוללת  להגיע כחודש לפני הטיסה,NULL
2212282,1/11/2025,6788,6787,מלאי חיסונים,NULL
2212282,1/11/2025,8374,6788,באר שבע חוסר-כלבת,NULL
2212321,1/11/2025,1,0,תלונה עיקרית,NULL
2212321,1/11/2025,6748,1,כללי,NULL
2212321,1/11/2025,7102,6748,בדיקות דם בטרם - לשיקול הרופא,NULL
2212321,1/11/2025,8159,7102,בדיקות שמבצעים,NULL
2212321,1/11/2025,8167,8159,INR /PT,NULL
2212342,1/11/2025,1,0,תלונה עיקרית,NULL
2212342,1/11/2025,6748,1,כללי,NULL
2212342,1/11/2025,6928,6748,מעקב מרפאה אורטופדית,NULL
2212342,1/11/2025,9161,6928,"טיילת,בני ברק,קריית גת, מודיעין עילית,פתח תקווה, באר שבע, כרמיאל ,נהריה",NULL
2212372,1/11/2025,1,0,תלונה עיקרית,NULL
2212372,1/11/2025,6748,1,כללי,NULL
2212372,1/11/2025,6908,6748,שירותים בטרם - לשיקול הרופא,NULL
2212398,1/11/2025,1,0,תלונה עיקרית,NULL
2212398,1/11/2025,6748,1,כללי,NULL
2212398,1/11/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2212398,1/11/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2212398,1/11/2025,6901,6829,הוצאת פרטי ביקור,NULL
2212398,1/11/2025,8190,6901,סניף עזרת אחים - בית שמש,NULL
2212398,1/11/2025,8191,8190,"מוקד קופת חולים - שמאוייש ע""י צוות של טרם ",NULL
2212408,1/11/2025,1,0,תלונה עיקרית,NULL
2212408,1/11/2025,6748,1,כללי,NULL
2212408,1/11/2025,6928,6748,מעקב מרפאה אורטופדית,NULL
2212408,1/11/2025,10402,6928,מודיעין ,NULL
2212408,1/11/2025,10404,10402,מחיר ביקור- בהתאם להסדרים של הקופות מול הסניף במודיעין,NULL
2212450,1/11/2025,1,0,תלונה עיקרית,NULL
2212450,1/11/2025,6748,1,כללי,NULL
2212450,1/11/2025,6767,6748,אחר,NULL
2212450,1/11/2025,7086,6767,אחר,NULL
2212458,1/11/2025,1,0,תלונה עיקרית,NULL
2212458,1/11/2025,6748,1,כללי,NULL
2212458,1/11/2025,6763,6748,צפייה בתיק רפואי או רנטגן,NULL
2212458,1/11/2025,6829,6763,כל מטופל עם פרטי הביקור יכול לצפות בגליון הרפואי שלו. לא שולחים בפקס או במייל! חובה לוודא את פרטי המטופל ומוסרים מידע אך ורק למטופל עצמו!,NULL
2212458,1/11/2025,6901,6829,הוצאת פרטי ביקור,NULL
2212458,1/11/2025,8190,6901,סניף עזרת אחים - בית שמש,NULL
2212458,1/11/2025,8192,8190,על מנת לקבל סיכום ביקור/עידכון פרטים יש לקחת פרטים מלאים (שם+תז+נייד+תאריך) להעביר במייל אליי,NULL
2212527,1/11/2025,1,0,תלונה עיקרית,NULL
2212527,1/11/2025,6748,1,כללי,NULL
2212527,1/11/2025,6946,6748,צילומי רנטגן,NULL
2212527,1/11/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2212527,1/11/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2212527,1/11/2025,6961,6949,בית שמש,NULL
2212527,1/11/2025,7566,6961,כללית ולאומית עם הפניה וטופס התחייבות ,NULL
2212580,1/11/2025,1,0,תלונה עיקרית,NULL
2212580,1/11/2025,6748,1,כללי,NULL
2212580,1/11/2025,6764,6748,תוצאות מעבדה - שתן או גרון,NULL
2212580,1/11/2025,7571,6764,משטח גרון ,NULL
2212580,1/11/2025,7578,7571,מקבלים הודעת אסמס לצפיה בתשובה. אם חיובי מחייגים ליידע מהסניף - אם שלילי אז לא.,NULL
2212603,1/11/2025,1,0,תלונה עיקרית,NULL
2212603,1/11/2025,6748,1,כללי,NULL
2212603,1/11/2025,6752,6748,קורסים,
2212603,1/11/2025,10470,6752,קורס לקיחת דמים,NULL
2212603,1/11/2025,10629,10470,סניף באר שבע- דף נהלי רישום לקורס בצד שמאל- תחת נהלים ,NULL
2212825,1/11/2025,1,0,תלונה עיקרית,NULL
2212825,1/11/2025,6748,1,כללי,NULL
2212825,1/11/2025,6946,6748,צילומי רנטגן,NULL
2212825,1/11/2025,6947,6946,צילום בלבד: ללא בדיקת רופא,NULL
2212825,1/11/2025,6949,6947,חובה עם הפניה והתחייבות לטרם לצילום בלבד. ללא קביעת תור מראש. אם לא צויין אחרת - במהלך כל שעות פעילות הסניף.,NULL
2212825,1/11/2025,6978,6949,מודיעין עילית,NULL
2212825,1/11/2025,7062,6978,לאומית מאוחדת וכללית - חובה הפניה והתחייבות,NULL
2213011,1/12/2025,1,0,תלונה עיקרית,NULL
2213011,1/12/2025,6748,1,כללי,NULL
2213011,1/12/2025,6814,6748,מחיר ביקור,
